resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score,delta
R171,JOB023,R171_CF_COURSE_EXPERIENCE,course+experience,Biotechnology | 84,0.482871,0.478927,-0.003944000000000003
R171,JOB023,R171_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 84,0.482871,0.476209,-0.006662000000000001
R171,JOB023,R171_CF_NAME_AGE,name+age,Rohan Gupta | 37,0.482871,0.482335,-0.0005359999999999809
R172,JOB022,R172_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Mumbai,0.629248,0.628639,-0.0006090000000000817
R172,JOB022,R172_CF_DEGREE_COURSE,degree+course,M.Com | Finance,0.629248,0.487115,-0.142133
R172,JOB022,R172_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.629248,0.62898,-0.000268000000000046
R172,JOB022,R172_CF_NAME_CITY,name+city,Priya Nair | Mumbai,0.629248,0.629126,-0.0001220000000000665
R172,JOB022,R172_CF_DEGREE_AGE,degree+age,M.Com | 36,0.629248,0.558014,-0.07123400000000002
R172,JOB022,R172_CF_COURSE_EXPERIENCE,course+experience,Finance | 120,0.629248,0.557703,-0.07154500000000008
R172,JOB022,R172_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 120,0.629248,0.628524,-0.0007240000000000579
R172,JOB022,R172_CF_NAME_AGE,name+age,Priya Nair | 36,0.629248,0.629019,-0.00022900000000003473
R173,JOB001,R173_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Pune,0.490202,0.49085,0.0006479999999999819
R173,JOB001,R173_CF_DEGREE_COURSE,degree+course,B.E. | Criminology,0.490202,0.402831,-0.08737100000000003
R173,JOB001,R173_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ishita Chopra,0.490202,0.483017,-0.0071850000000000525
R173,JOB001,R173_CF_NAME_CITY,name+city,Ishita Chopra | Pune,0.490202,0.490379,0.00017699999999998273
R173,JOB001,R173_CF_DEGREE_AGE,degree+age,B.E. | 36,0.490202,0.496579,0.006376999999999966
R173,JOB001,R173_CF_COURSE_EXPERIENCE,course+experience,Criminology | 108,0.490202,0.399659,-0.09054300000000004
R173,JOB001,R173_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 108,0.490202,0.488914,-0.0012880000000000114
R173,JOB001,R173_CF_NAME_AGE,name+age,Ishita Chopra | 36,0.490202,0.486132,-0.004070000000000018
R174,JOB015,R174_CF_COLLEGE_CITY,college+city,BITS Pilani | Pune,0.476471,0.47752,0.0010490000000000221
R174,JOB015,R174_CF_DEGREE_COURSE,degree+course,B.Tech | Computer Technology,0.476471,0.403304,-0.07316699999999998
R174,JOB015,R174_CF_COLLEGE_NAME,college+name,BITS Pilani | Ishita Chopra,0.476471,0.477201,0.0007300000000000084
R174,JOB015,R174_CF_NAME_CITY,name+city,Ishita Chopra | Pune,0.476471,0.4774,0.0009290000000000131
R174,JOB015,R174_CF_DEGREE_AGE,degree+age,B.Tech | 39,0.476471,0.402863,-0.07360799999999995
R174,JOB015,R174_CF_COURSE_EXPERIENCE,course+experience,Computer Technology | 144,0.476471,0.476985,0.0005140000000000144
R174,JOB015,R174_CF_COLLEGE_EXPERIENCE,college+experience,BITS Pilani | 144,0.476471,0.47737,0.0008990000000000387
R174,JOB015,R174_CF_NAME_AGE,name+age,Ishita Chopra | 39,0.476471,0.477226,0.0007550000000000057
R175,JOB014,R175_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Ahmedabad,0.47995,0.474965,-0.004984999999999962
R175,JOB014,R175_CF_DEGREE_COURSE,degree+course,B.Sc | Hospitality Management,0.47995,0.407327,-0.072623
R175,JOB014,R175_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Arjun Sharma,0.47995,0.480863,0.0009129999999999971
R175,JOB014,R175_CF_NAME_CITY,name+city,Arjun Sharma | Ahmedabad,0.47995,0.480221,0.0002710000000000212
R175,JOB014,R175_CF_DEGREE_AGE,degree+age,B.Sc | 39,0.47995,0.409082,-0.07086799999999999
R175,JOB014,R175_CF_COURSE_EXPERIENCE,course+experience,Hospitality Management | 84,0.47995,0.476684,-0.003265999999999991
R175,JOB014,R175_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 84,0.47995,0.476975,-0.0029750000000000054
R175,JOB014,R175_CF_NAME_AGE,name+age,Arjun Sharma | 39,0.47995,0.48184,0.0018900000000000028
R176,JOB024,R176_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Kolkata,0.382547,0.380586,-0.001961000000000046
R176,JOB024,R176_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Aditya Verma,0.382547,0.380663,-0.0018840000000000523
R176,JOB024,R176_CF_NAME_CITY,name+city,Aditya Verma | Kolkata,0.382547,0.380177,-0.0023700000000000387
R176,JOB024,R176_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 108,0.382547,0.380924,-0.001623000000000041
R176,JOB024,R176_CF_NAME_AGE,name+age,Aditya Verma | 38,0.382547,0.380464,-0.0020830000000000015
R177,JOB009,R177_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Bangalore,0.405788,0.406296,0.0005080000000000084
R177,JOB009,R177_CF_DEGREE_COURSE,degree+course,BBA | Information Technology,0.405788,0.477415,0.071627
R177,JOB009,R177_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Neha Kapoor,0.405788,0.405017,-0.0007709999999999662
R177,JOB009,R177_CF_NAME_CITY,name+city,Neha Kapoor | Bangalore,0.405788,0.405906,0.00011800000000000699
R177,JOB009,R177_CF_DEGREE_AGE,degree+age,BBA | 42,0.405788,0.406856,0.0010680000000000134
R177,JOB009,R177_CF_COURSE_EXPERIENCE,course+experience,Information Technology | 132,0.405788,0.476901,0.07111300000000004
R177,JOB009,R177_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 132,0.405788,0.406009,0.00022100000000002673
R177,JOB009,R177_CF_NAME_AGE,name+age,Neha Kapoor | 42,0.405788,0.405666,-0.00012199999999995548
R178,JOB025,R178_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Delhi,0.620253,0.619983,-0.0002700000000001035
R178,JOB025,R178_CF_DEGREE_COURSE,degree+course,BBA | Management,0.620253,0.559764,-0.060489000000000015
R178,JOB025,R178_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.620253,0.621042,0.0007889999999999286
R178,JOB025,R178_CF_NAME_CITY,name+city,Vikram Reddy | Delhi,0.620253,0.6209,0.0006469999999999532
R178,JOB025,R178_CF_DEGREE_AGE,degree+age,BBA | 40,0.620253,0.619764,-0.0004890000000000727
R178,JOB025,R178_CF_COURSE_EXPERIENCE,course+experience,Management | 120,0.620253,0.560253,-0.06000000000000005
R178,JOB025,R178_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 120,0.620253,0.620149,-0.00010400000000010401
R178,JOB025,R178_CF_NAME_AGE,name+age,Vikram Reddy | 40,0.620253,0.621033,0.0007799999999998919
R179,JOB008,R179_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Mumbai,0.484205,0.485045,0.0008400000000000074
R179,JOB008,R179_CF_DEGREE_COURSE,degree+course,Bachelor | Computer Science,0.484205,0.484368,0.00016300000000002424
R179,JOB008,R179_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.484205,0.48575,0.0015450000000000186
R179,JOB008,R179_CF_NAME_CITY,name+city,Divya Rao | Mumbai,0.484205,0.486294,0.0020890000000000075
R179,JOB008,R179_CF_DEGREE_AGE,degree+age,Bachelor | 33,0.484205,0.484087,-0.00011800000000000699
R179,JOB008,R179_CF_COURSE_EXPERIENCE,course+experience,Computer Science | 84,0.484205,0.484368,0.00016300000000002424
R179,JOB008,R179_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 84,0.484205,0.484373,0.00016800000000000148
R179,JOB008,R179_CF_NAME_AGE,name+age,Divya Rao | 33,0.484205,0.485583,0.0013779999999999903
R180,JOB024,R180_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Chennai,0.476201,0.473772,-0.002428999999999959
R180,JOB024,R180_CF_DEGREE_COURSE,degree+course,MBA | Computer Science,0.476201,0.481772,0.005570999999999993
R180,JOB024,R180_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.476201,0.469514,-0.0066869999999999985
R180,JOB024,R180_CF_NAME_CITY,name+city,Rohan Gupta | Chennai,0.476201,0.470696,-0.005504999999999982
R180,JOB024,R180_CF_DEGREE_AGE,degree+age,MBA | 42,0.476201,0.408747,-0.06745399999999996
R180,JOB024,R180_CF_COURSE_EXPERIENCE,course+experience,Computer Science | 108,0.476201,0.551071,0.07486999999999999
R180,JOB024,R180_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 108,0.476201,0.475977,-0.00022400000000000198
R180,JOB024,R180_CF_NAME_AGE,name+age,Rohan Gupta | 42,0.476201,0.471096,-0.005104999999999971
R181,JOB007,R181_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Hyderabad,0.701831,0.700697,-0.0011339999999999684
R181,JOB007,R181_CF_DEGREE_COURSE,degree+course,M.E. | Mechanical Engineering,0.701831,0.542461,-0.15937
R181,JOB007,R181_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.701831,0.69911,-0.0027209999999999734
R181,JOB007,R181_CF_NAME_CITY,name+city,Priya Nair | Hyderabad,0.701831,0.703108,0.0012769999999999726
R181,JOB007,R181_CF_DEGREE_AGE,degree+age,M.E. | 32,0.701831,0.613596,-0.08823499999999995
R181,JOB007,R181_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 36,0.701831,0.631483,-0.07034799999999997
R181,JOB007,R181_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 36,0.701831,0.700879,-0.0009519999999999529
R181,JOB007,R181_CF_NAME_AGE,name+age,Priya Nair | 32,0.701831,0.70253,0.0006990000000000052
R182,JOB023,R182_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Hyderabad,0.482672,0.479491,-0.0031809999999999894
R182,JOB023,R182_CF_DEGREE_COURSE,degree+course,MCA | Mechanical Engineering,0.482672,0.406095,-0.076577
R182,JOB023,R182_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.482672,0.472167,-0.010504999999999987
R182,JOB023,R182_CF_NAME_CITY,name+city,Ananya Iyer | Hyderabad,0.482672,0.47708,-0.005591999999999986
R182,JOB023,R182_CF_DEGREE_AGE,degree+age,MCA | 37,0.482672,0.408596,-0.07407599999999998
R182,JOB023,R182_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 84,0.482672,0.480575,-0.0020970000000000155
R182,JOB023,R182_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 84,0.482672,0.478606,-0.004066000000000014
R182,JOB023,R182_CF_NAME_AGE,name+age,Ananya Iyer | 37,0.482672,0.475907,-0.0067649999999999655
R183,JOB020,R183_CF_COLLEGE_CITY,college+city,BITS Pilani | Bangalore,0.410994,0.405713,-0.005281000000000036
R183,JOB020,R183_CF_COLLEGE_NAME,college+name,BITS Pilani | Ishita Chopra,0.410994,0.40283,-0.008164000000000005
R183,JOB020,R183_CF_NAME_CITY,name+city,Ishita Chopra | Bangalore,0.410994,0.407503,-0.003491000000000022
R183,JOB020,R183_CF_COLLEGE_EXPERIENCE,college+experience,BITS Pilani | 108,0.410994,0.406492,-0.004502000000000006
R183,JOB020,R183_CF_NAME_AGE,name+age,Ishita Chopra | 38,0.410994,0.407876,-0.0031180000000000097
R184,JOB009,R184_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Bangalore,0.449681,0.448312,-0.001369000000000009
R184,JOB009,R184_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Arjun Sharma,0.449681,0.449542,-0.00013900000000000023
R184,JOB009,R184_CF_NAME_CITY,name+city,Arjun Sharma | Bangalore,0.449681,0.449738,5.700000000002925e-05
R184,JOB009,R184_CF_DEGREE_AGE,degree+age,M.Tech | 33,0.449681,0.448888,-0.0007929999999999882
R184,JOB009,R184_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 60,0.449681,0.447901,-0.0017800000000000038
R184,JOB009,R184_CF_NAME_AGE,name+age,Arjun Sharma | 33,0.449681,0.449448,-0.00023299999999998322
R185,JOB020,R185_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Mumbai,0.410655,0.406328,-0.00432699999999997
R185,JOB020,R185_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Aditya Verma,0.410655,0.404366,-0.006288999999999989
R185,JOB020,R185_CF_NAME_CITY,name+city,Aditya Verma | Mumbai,0.410655,0.409072,-0.001583000000000001
R185,JOB020,R185_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 108,0.410655,0.405735,-0.00491999999999998
R185,JOB020,R185_CF_NAME_AGE,name+age,Aditya Verma | 40,0.410655,0.409177,-0.0014779999999999793
R186,JOB003,R186_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Chennai,0.401229,0.403907,0.0026780000000000137
R186,JOB003,R186_CF_DEGREE_COURSE,degree+course,B.A. LL.B. | Law,0.401229,0.403417,0.0021880000000000233
R186,JOB003,R186_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Neha Kapoor,0.401229,0.403904,0.002674999999999983
R186,JOB003,R186_CF_NAME_CITY,name+city,Neha Kapoor | Chennai,0.401229,0.404844,0.0036149999999999793
R186,JOB003,R186_CF_DEGREE_AGE,degree+age,B.A. LL.B. | 38,0.401229,0.403417,0.0021880000000000233
R186,JOB003,R186_CF_COURSE_EXPERIENCE,course+experience,Law | 120,0.401229,0.402411,0.0011820000000000164
R186,JOB003,R186_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 120,0.401229,0.40369,0.002460999999999991
R186,JOB003,R186_CF_NAME_AGE,name+age,Neha Kapoor | 38,0.401229,0.404659,0.0034299999999999886
R187,JOB003,R187_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Chennai,0.486806,0.488391,0.001585000000000003
R187,JOB003,R187_CF_DEGREE_COURSE,degree+course,LLM | Human Resources,0.486806,0.416597,-0.07020900000000002
R187,JOB003,R187_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Vikram Reddy,0.486806,0.487563,0.0007570000000000077
R187,JOB003,R187_CF_NAME_CITY,name+city,Vikram Reddy | Chennai,0.486806,0.488588,0.0017820000000000058
R187,JOB003,R187_CF_DEGREE_AGE,degree+age,LLM | 41,0.486806,0.486806,0.0
R187,JOB003,R187_CF_COURSE_EXPERIENCE,course+experience,Human Resources | 121,0.486806,0.416597,-0.07020900000000002
R187,JOB003,R187_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 121,0.486806,0.488041,0.0012349999999999861
R187,JOB003,R187_CF_NAME_AGE,name+age,Vikram Reddy | 41,0.486806,0.488377,0.001570999999999989
R188,JOB019,R188_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Hyderabad,0.391078,0.393512,0.0024339999999999917
R188,JOB019,R188_CF_DEGREE_COURSE,degree+course,Diploma | Human Resources,0.391078,0.391336,0.000258000000000036
R188,JOB019,R188_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Vikram Reddy,0.391078,0.389699,-0.0013789999999999636
R188,JOB019,R188_CF_NAME_CITY,name+city,Vikram Reddy | Hyderabad,0.391078,0.390597,-0.0004809999999999537
R188,JOB019,R188_CF_DEGREE_AGE,degree+age,Diploma | 49,0.391078,0.391336,0.000258000000000036
R188,JOB019,R188_CF_COURSE_EXPERIENCE,course+experience,Human Resources | 216,0.391078,0.391078,0.0
R188,JOB019,R188_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 216,0.391078,0.392149,0.0010710000000000441
R188,JOB019,R188_CF_NAME_AGE,name+age,Vikram Reddy | 49,0.391078,0.388892,-0.0021859999999999657
R189,JOB005,R189_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Ahmedabad,0.489773,0.48702,-0.0027530000000000054
R189,JOB005,R189_CF_DEGREE_COURSE,degree+course,M.Com | Electrical and Electronics Engineering,0.489773,0.487188,-0.002585000000000004
R189,JOB005,R189_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.489773,0.491989,0.0022159999999999958
R189,JOB005,R189_CF_NAME_CITY,name+city,Rohan Gupta | Ahmedabad,0.489773,0.493689,0.003915999999999975
R189,JOB005,R189_CF_DEGREE_AGE,degree+age,M.Com | 30,0.489773,0.489264,-0.0005090000000000372
R189,JOB005,R189_CF_COURSE_EXPERIENCE,course+experience,Electrical and Electronics Engineering | 60,0.489773,0.487843,-0.0019299999999999873
R189,JOB005,R189_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 60,0.489773,0.48889,-0.0008830000000000227
R189,JOB005,R189_CF_NAME_AGE,name+age,Rohan Gupta | 30,0.489773,0.495359,0.00558599999999998
R190,JOB016,R190_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Kolkata,0.562368,0.561553,-0.0008150000000000102
R190,JOB016,R190_CF_DEGREE_COURSE,degree+course,B.Com | Electrical and Electronics Engineering,0.562368,0.492414,-0.06995399999999996
R190,JOB016,R190_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.562368,0.562026,-0.00034199999999995345
R190,JOB016,R190_CF_NAME_CITY,name+city,Priya Nair | Kolkata,0.562368,0.5645,0.0021320000000000228
R190,JOB016,R190_CF_DEGREE_AGE,degree+age,B.Com | 34,0.562368,0.492353,-0.070015
R190,JOB016,R190_CF_COURSE_EXPERIENCE,course+experience,Electrical and Electronics Engineering | 120,0.562368,0.562595,0.00022699999999997722
R190,JOB016,R190_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 120,0.562368,0.561548,-0.0008199999999999319
R190,JOB016,R190_CF_NAME_AGE,name+age,Priya Nair | 34,0.562368,0.564292,0.0019240000000000368
R191,JOB021,R191_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Delhi,0.379189,0.37849,-0.0006990000000000052
R191,JOB021,R191_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ishita Chopra,0.379189,0.379507,0.00031799999999998496
R191,JOB021,R191_CF_NAME_CITY,name+city,Ishita Chopra | Delhi,0.379189,0.379237,4.799999999999249e-05
R191,JOB021,R191_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 108,0.379189,0.37887,-0.0003190000000000137
R191,JOB021,R191_CF_NAME_AGE,name+age,Ishita Chopra | 35,0.379189,0.379748,0.0005589999999999762
R192,JOB024,R192_CF_COLLEGE_CITY,college+city,BITS Pilani | Delhi,0.486824,0.483781,-0.0030429999999999624
R192,JOB024,R192_CF_COLLEGE_NAME,college+name,BITS Pilani | Ishita Chopra,0.486824,0.479062,-0.007761999999999991
R192,JOB024,R192_CF_NAME_CITY,name+city,Ishita Chopra | Delhi,0.486824,0.479582,-0.007241999999999971
R192,JOB024,R192_CF_DEGREE_AGE,degree+age,B.Sc | 34,0.486824,0.430574,-0.05624999999999997
R192,JOB024,R192_CF_COLLEGE_EXPERIENCE,college+experience,BITS Pilani | 60,0.486824,0.486282,-0.0005419999999999869
R192,JOB024,R192_CF_NAME_AGE,name+age,Ishita Chopra | 34,0.486824,0.480747,-0.006076999999999999
R193,JOB001,R193_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Mumbai,0.566921,0.569513,0.0025920000000000387
R193,JOB001,R193_CF_DEGREE_COURSE,degree+course,B.Sc | Electronics,0.566921,0.412475,-0.15444600000000003
R193,JOB001,R193_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Arjun Sharma,0.566921,0.561165,-0.005755999999999983
R193,JOB001,R193_CF_NAME_CITY,name+city,Arjun Sharma | Mumbai,0.566921,0.564888,-0.0020330000000000625
R193,JOB001,R193_CF_DEGREE_AGE,degree+age,B.Sc | 33,0.566921,0.502291,-0.06462999999999997
R193,JOB001,R193_CF_COURSE_EXPERIENCE,course+experience,Electronics | 63,0.566921,0.480165,-0.086756
R193,JOB001,R193_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 63,0.566921,0.570118,0.0031970000000000054
R193,JOB001,R193_CF_NAME_AGE,name+age,Arjun Sharma | 33,0.566921,0.565248,-0.0016730000000000356
R194,JOB004,R194_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Chennai,0.559429,0.557576,-0.0018529999999999935
R194,JOB004,R194_CF_DEGREE_COURSE,degree+course,BBA | Computer Applications,0.559429,0.488392,-0.07103699999999996
R194,JOB004,R194_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Neha Kapoor,0.559429,0.556044,-0.0033849999999999714
R194,JOB004,R194_CF_NAME_CITY,name+city,Neha Kapoor | Chennai,0.559429,0.55479,-0.004638999999999949
R194,JOB004,R194_CF_DEGREE_AGE,degree+age,BBA | 32,0.559429,0.488742,-0.07068699999999994
R194,JOB004,R194_CF_COURSE_EXPERIENCE,course+experience,Computer Applications | 60,0.559429,0.558981,-0.00044800000000000395
R194,JOB004,R194_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 60,0.559429,0.557734,-0.001695000000000002
R194,JOB004,R194_CF_NAME_AGE,name+age,Neha Kapoor | 32,0.559429,0.555345,-0.0040839999999999765
R195,JOB006,R195_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Hyderabad,0.496559,0.497363,0.0008040000000000269
R195,JOB006,R195_CF_DEGREE_COURSE,degree+course,BBA | Sociology,0.496559,0.41303,-0.08352899999999996
R195,JOB006,R195_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Karan Mehta,0.496559,0.492065,-0.004493999999999998
